timestamp_utc,elapsed_seconds,phase,gpu_index,gpu_uuid,utilization_pct,power_w,memory_used_mib,memory_total_mib,temperature_c
2026-09-10T08:17:04Z,129.16403334100005,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.73,203.0,15360.0,52.0
2026-09-10T08:17:04Z,129.16406794199997,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,56.0
2026-09-10T08:17:06Z,131.210980942,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,53.0
2026-09-10T08:17:06Z,131.21101446199998,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,56.0
2026-09-10T08:17:08Z,133.25855439500003,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,53.0
2026-09-10T08:17:08Z,133.25858789799997,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.2,205.0,15360.0,56.0
2026-09-10T08:17:10Z,135.304965015,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.73,203.0,15360.0,53.0
2026-09-10T08:17:10Z,135.30501403699998,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,56.0
2026-09-10T08:17:12Z,137.352807342,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,53.0
2026-09-10T08:17:12Z,137.35284145399999,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,57.0
2026-09-10T08:17:15Z,139.40040321800006,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.82,203.0,15360.0,53.0
2026-09-10T08:17:15Z,139.40044911000007,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.12,205.0,15360.0,57.0
2026-09-10T08:17:17Z,141.44824595400007,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.83,203.0,15360.0,53.0
2026-09-10T08:17:17Z,141.44828028799998,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.12,205.0,15360.0,57.0
2026-09-10T08:17:19Z,143.494482619,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.82,203.0,15360.0,53.0
2026-09-10T08:17:19Z,143.49451548399998,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.21,205.0,15360.0,57.0
2026-09-10T08:17:21Z,145.54099822199998,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.83,203.0,15360.0,53.0
2026-09-10T08:17:21Z,145.54103255899997,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.21,205.0,15360.0,57.0
2026-09-10T08:17:23Z,147.58753730900003,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.83,203.0,15360.0,53.0
2026-09-10T08:17:23Z,147.587571088,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.21,205.0,15360.0,57.0
2026-09-10T08:17:25Z,149.63412697600006,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.93,203.0,15360.0,53.0
2026-09-10T08:17:25Z,149.63416885200002,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.2,205.0,15360.0,57.0
2026-09-10T08:17:27Z,151.681757425,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.83,203.0,15360.0,53.0
2026-09-10T08:17:27Z,151.68179112100006,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.21,205.0,15360.0,57.0
2026-09-10T08:17:29Z,153.729277754,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.91,203.0,15360.0,54.0
2026-09-10T08:17:29Z,153.72933327600003,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.2,205.0,15360.0,57.0
2026-09-10T08:17:31Z,155.77655720899998,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.91,203.0,15360.0,54.0
2026-09-10T08:17:31Z,155.776614849,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.21,205.0,15360.0,57.0
2026-09-10T08:17:33Z,157.825860917,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.93,203.0,15360.0,54.0
