feature_index,importance_mean,importance_std
1593,-6.499653153885232e-07,5.13070593267118e-05
1911,-1.5963719873085536e-06,9.700792168821962e-05
285,-1.6520396597802245e-06,0.000111208518567469
383,-1.9205299144481325e-06,0.0001235064828948568
345,-2.021328080539786e-06,9.713029523464774e-05
1789,-2.1315151524370357e-06,5.639459009114327e-06
1781,-2.2335291547936897e-06,8.48920636228408e-05
1835,-2.43158609949945e-06,0.00023007185860304756
1787,-3.3913232587029496e-06,8.97259795795717e-06
1854,-3.3920634947420814e-06,0.00022069792656518927
959,-3.404876390916689e-06,0.0003435389328818235
1665,-3.4104026917086694e-06,0.00024848135113891845
303,-3.672757417236272e-06,0.00020848492405627778
881,-4.5504415162184175e-06,0.00020483444200896134
399,-5.724409894367066e-06,0.00020807561413777097
1050,-5.751355087998955e-06,0.00032107331057654545
1873,-5.87119789130508e-06,0.00017892962451509814
1222,-6.05811179900384e-06,0.00035549545621835053
714,-6.565558082510803e-06,5.272074588904333e-05
950,-6.656949505121079e-06,0.00019466027950212894
351,-6.839624088095242e-06,0.00025010322609007613
1739,-7.058063511922175e-06,0.00012137975195957428
1644,-7.321426585535362e-06,8.213077336150403e-05
588,-7.422582902386066e-06,0.0002560171090619564
1780,-7.489846034602898e-06,0.0002069951425224874
727,-7.842411600650356e-06,8.107375844489244e-05
1994,-8.25472932741711e-06,0.0001075821870271194
1238,-8.364233542570987e-06,0.0001076661064809745
798,-8.658826509480577e-06,0.00013234313152814074
442,-9.129661427020874e-06,0.0001859965668486122
212,-1.0371282333832e-05,2.743983383215704e-05
487,-1.0371282333832e-05,2.743983383215704e-05
1595,-1.0371282333832e-05,2.743983383215704e-05
62,-1.0371282333832e-05,2.743983383215704e-05
22,-1.0371282333832e-05,2.743983383215704e-05
1356,-1.0371282333832e-05,2.743983383215704e-05
102,-1.0371282333832e-05,2.743983383215704e-05
471,-1.0371282333832e-05,2.743983383215704e-05
1810,-1.0371282333832e-05,2.743983383215704e-05
275,-1.0371282333832e-05,2.743983383215704e-05
1792,-1.0371282333832e-05,2.743983383215704e-05
95,-1.0371282333832e-05,2.743983383215704e-05
1017,-1.0416081612937833e-05,0.0002610714228472895
262,-1.0434926639171782e-05,9.2662143513211e-05
220,-1.1374081666584712e-05,0.00019651031254151274
1707,-1.1567777509630117e-05,0.00013322119030208246
1360,-1.1733853102324776e-05,0.00015088902239905247
1941,-1.1807663233928678e-05,9.48536904173155e-05
1724,-1.1916107075723992e-05,0.00023992152665898618
1715,-1.208973757289844e-05,0.00013720837207906154
684,-1.2500782521199238e-05,3.30739617447962e-05
707,-1.2695710250754111e-05,6.707044064475562e-05
346,-1.30377484582056e-05,0.00035684976846427443
896,-1.3110583064301906e-05,6.306609518791408e-05
259,-1.3144935272949021e-05,6.306574457555087e-05
484,-1.3144935272949021e-05,6.306574457555087e-05
72,-1.3148659421841069e-05,3.478808290407779e-05
284,-1.3148659421841069e-05,3.478808290407779e-05
271,-1.3148659421841069e-05,3.478808290407779e-05
4,-1.3148659421841069e-05,3.478808290407779e-05
126,-1.3148659421841069e-05,3.478808290407779e-05
1811,-1.3148659421841069e-05,3.478808290407779e-05
1162,-1.3192871988129684e-05,0.00012341639282160982
1978,-1.3362587216500521e-05,8.82091291445795e-05
424,-1.3423227656475523e-05,0.00011904243253831322
729,-1.3646403192429934e-05,0.000249311274794645
92,-1.3798624737229592e-05,6.185089088897271e-05
683,-1.4277555485747717e-05,0.00012250433008413828
452,-1.4318438858643145e-05,0.0001272109156815694
566,-1.4477272581414624e-05,0.00011978035156307032
1531,-1.4925788761860348e-05,9.867757992958679e-05
819,-1.5224520065040825e-05,0.0002123220353144353
295,-1.5276696052876626e-05,3.2839376278020015e-05
848,-1.5341446317804208e-05,0.00010464292981801237
198,-1.538691818783744e-05,0.00013492261874268802
1668,-1.538887042019932e-05,0.00022175980246594745
1330,-1.5452784292033228e-05,0.00013412407435816254
76,-1.5702880594478663e-05,7.505592081570041e-05
1375,-1.5926301708740764e-05,5.807764456874315e-05
1907,-1.63772659177025e-05,0.00021160706709385377
94,-1.6478991107293783e-05,0.0001720281839175545
1922,-1.6937156598714753e-05,0.00026486120586819
233,-1.7121949118500956e-05,0.0003494539565579799
652,-1.7272026385767303e-05,0.00021808468731891539
942,-1.735814858500051e-05,5.18363217707609e-05
1265,-1.8706609769617022e-05,9.052995771017199e-05
1525,-1.901685852011281e-05,0.00032382193958974625
148,-1.9182877298157264e-05,0.00026879013608429117
860,-1.9334513524232877e-05,0.0002348182395197189
1596,-1.9351758708291422e-05,5.7595053093848416e-05
394,-1.971743109696611e-05,0.00011617656877028972
1689,-2.0507649782022797e-05,0.0002739996573405358
687,-2.074056903401955e-05,7.899601320025172e-05
336,-2.0742564667664e-05,3.5927175883677085e-05
560,-2.0851279289038627e-05,7.838965830769863e-05
1942,-2.171140349158107e-05,0.0001345120487943141
1217,-2.242872503045723e-05,0.00026760401085811053
269,-2.242985989173163e-05,7.116747845470865e-05
1226,-2.2809182305363884e-05,6.436816818466421e-05
1324,-2.28275051516319e-05,0.00024396377777026
871,-2.2842941261466687e-05,0.00018704691651667745
125,-2.2937747546650233e-05,0.000408445646407346
1953,-2.316079215206046e-05,8.929024469001472e-05
1303,-2.319356742952472e-05,9.973900287932807e-05
456,-2.363007542975637e-05,8.05233859175e-05
1259,-2.3982732281782604e-05,0.00010382881522325141
626,-2.3997571111877836e-05,0.00013450208037717152
1319,-2.4302809792708935e-05,0.0004454321841758805
705,-2.480072048791082e-05,8.242854826733971e-05
488,-2.5001565042398477e-05,4.33039809221721e-05
1571,-2.5001565042398477e-05,4.33039809221721e-05
1683,-2.5431045402105057e-05,0.0003384585970523645
1638,-2.562191587499041e-05,0.00011429725769483623
1558,-2.588480605780763e-05,0.00020842134987326713
712,-2.5936443428770106e-05,3.710236587406617e-05
704,-2.5993182752412358e-05,0.00011996925797567416
993,-2.6033361018168444e-05,0.00019710799519958024
429,-2.6297318843682138e-05,4.55482923400959e-05
1573,-2.6297318843682138e-05,4.55482923400959e-05
245,-2.6297318843682138e-05,4.55482923400959e-05
213,-2.6297318843682138e-05,4.55482923400959e-05
807,-2.673410923799413e-05,0.00017524120197817965
1868,-2.7133080194835513e-05,4.2431778564871645e-05
1996,-2.7232168728297257e-05,7.045806580714643e-05
775,-2.7268768324484327e-05,0.00016303390353762572
53,-2.7627461497189976e-05,0.00016135128498860193
826,-2.7716370644387256e-05,0.00018756421351956543
1442,-2.7736314021614694e-05,0.00020155694935301995
1582,-2.776395381719199e-05,6.296903645885839e-05
1247,-2.818687123122554e-05,0.00010091923147840673
1809,-2.8214988962438348e-05,4.902006365957754e-05
1995,-2.8392888301101427e-05,4.226305123578349e-05
171,-2.8694083851268926e-05,0.0004429773578211472
1853,-2.9058485563102088e-05,0.0007197907379845641
240,-2.9071240579825464e-05,8.324212508523819e-05
1892,-3.0081831851908047e-05,0.00014403419482583374
1623,-3.011321521524668e-05,0.000240217005733606
1452,-3.0349495258027992e-05,0.00033061974142502856
1575,-3.099263124933804e-05,6.694827092330801e-05
298,-3.1003652930169934e-05,8.179697613187024e-05
1005,-3.2053387410413414e-05,0.00013025971019071356
334,-3.2517251666391855e-05,0.00037791898193406003
1723,-3.275373697392281e-05,0.0001521606519857605
1469,-3.2946576466907906e-05,0.00012207167166235582
1641,-3.3976549538988765e-05,0.0002226478473626888
742,-3.428079102631154e-05,0.0002177045621850069
778,-3.4795162440481864e-05,0.0003600959074534111
1742,-3.4798958144080516e-05,9.778225909913752e-05
808,-3.516574043033183e-05,0.0001489369258904658
28,-3.5659140804583656e-05,3.755626404687706e-05
458,-3.57285858629125e-05,8.670133542163825e-05
1753,-3.5731721335890976e-05,5.028992555303934e-05
423,-3.587578837575822e-05,0.00010123646572120327
1276,-3.611625256251527e-05,0.00016682417486899964
1577,-3.612763023087828e-05,0.00011338231983289599
1688,-3.671706080884962e-05,0.00015212348924266355
884,-3.675324759706833e-05,0.00023953493153493723
26,-3.695274980655694e-05,0.00017265527923598575
1193,-3.765437379471548e-05,0.0002823516137004866
635,-3.7699859128825786e-05,0.00026937011673513046
196,-3.7994984175282465e-05,4.214792005068031e-05
897,-3.8045592948260376e-05,6.249199464211721e-05
33,-3.805036305797038e-05,0.00017611139490879193
1927,-3.842099649917219e-05,0.00010687949407155006
505,-3.864981451615068e-05,0.00020100914928689208
1807,-3.944225771476684e-05,7.319995049597005e-05
887,-3.973576066521045e-05,0.00025119086732329927
1378,-3.992566913207929e-05,0.00016890130190582228
1627,-3.9965911869180304e-05,6.611884209859571e-05
1588,-3.9998984807415594e-05,0.0004649513773534724
157,-4.057654343837813e-05,0.0002552269567271527
1735,-4.092901980824737e-05,0.00031203842126797504
1159,-4.100654072633492e-05,0.00018916011794058036
472,-4.123293706172204e-05,8.510399177447944e-05
1000,-4.167363364698806e-05,0.0001320867820551342
900,-4.170353291045592e-05,8.675725936443411e-05
393,-4.203713289224753e-05,0.00010273735263063822
533,-4.2563215274848964e-05,7.843493948955796e-05
1145,-4.3130006253111475e-05,0.0001193263458371036
1004,-4.314010730657736e-05,0.00026194422757245454
273,-4.3168572292723306e-05,5.4869396285882425e-05
97,-4.3614629522695236e-05,4.392544290829566e-05
1910,-4.458259391973418e-05,6.401969878670164e-05
1273,-4.4752105165940526e-05,0.00011416819164215162
158,-4.563067500928941e-05,6.466346076451175e-05
1377,-4.5744129710062476e-05,4.6138959365323766e-05
571,-4.5770543336626224e-05,0.00021389042944558486
36,-4.5912458399868794e-05,0.0003868306267686314
1231,-4.592535482529636e-05,0.00015577765338634748
137,-4.6024147618423106e-05,0.00018572898555130985
1634,-4.60932629333527e-05,0.0001446472578539395
166,-4.616753081630731e-05,0.0005123956700870372
1608,-4.662057892887428e-05,0.00013172532986256553
843,-4.663638704362205e-05,0.00030170365623259963
3,-4.704187722548436e-05,7.85989277902771e-05
12,-4.717174283140613e-05,0.00014269047775054654
219,-4.787222524199608e-05,9.469698115950186e-05
1281,-4.827334930922189e-05,0.0002972432488646257
325,-4.868786200173947e-05,0.0002743375392894578
44,-4.87760668650139e-05,0.0002822883063381941
911,-4.905079905495602e-05,0.00018694012984014156
372,-4.93075334323384e-05,5.5704428459226025e-05
971,-4.9495647051034375e-05,0.00015151520207192315
200,-4.9731695848181934e-05,0.0001128442900079027
437,-5.0003130084796954e-05,5.0003130084796954e-05
1105,-5.117791202916e-05,0.0001641661219038293
1192,-5.145239203749319e-05,0.00013287637887247236
1696,-5.171847737739377e-05,0.0003562304052627608
1311,-5.2124675990292135e-05,9.894751753834306e-05
599,-5.2352992048906866e-05,0.0002658363744606566
1400,-5.2913432124476745e-05,0.00022272134864425244
902,-5.31022524589142e-05,9.358226876853029e-05
88,-5.342609203320969e-05,4.554515233966153e-05
1704,-5.364185651844655e-05,0.00035992164356664916
681,-5.3652600836867625e-05,5.4744067544992883e-05
1255,-5.4314117925696737e-05,0.000202137481172341
708,-5.468404218073042e-05,7.24437560982242e-05
1988,-5.560377893344681e-05,0.0004221246933189934
1202,-5.650410956944962e-05,0.00012308536962784037
1713,-5.717234696571427e-05,0.00015726805334274064
0,-5.727014915822559e-05,0.00023370203224070118
1165,-5.7692529914249446e-05,0.00023895104650544738
1451,-5.769734098172441e-05,9.979991041838116e-05
992,-5.775949903631672e-05,0.00013570267106570522
1763,-5.8069276162711625e-05,0.00015130163226131045
1856,-5.852685013799097e-05,0.0003024411994553539
1436,-5.9227317094442955e-05,0.0001822631310926551
501,-5.929748200246554e-05,0.00016281848299494253
1188,-5.994340598973469e-05,0.00012135140580834716
116,-6.004934324760347e-05,0.0001947010624430752
1107,-6.0250387497531865e-05,0.000275167508366213
127,-6.066698206425025e-05,9.490012337997491e-05
123,-6.068993016686286e-05,9.780668332318625e-05
1568,-6.141439484927402e-05,0.00015711393655637714
1051,-6.211358841448633e-05,0.00025862592215975476
901,-6.24013224107961e-05,9.261034847406824e-05
1293,-6.264498521028894e-05,0.00045128451489851834
977,-6.272586995277607e-05,0.00013291603781463392
824,-6.351771178554622e-05,0.00011231280489251549
1884,-6.401757114557483e-05,0.0003491631824420498
1629,-6.409524312736559e-05,5.851477892949568e-05
1915,-6.416105503474767e-05,4.73780310119775e-05
2001,-6.434596782967095e-05,6.818822830359129e-05
1432,-6.437355439241343e-05,0.0005297062192719574
1762,-6.48509713428308e-05,0.00011937327731761912
1784,-6.505645796198167e-05,7.598621428129464e-05
801,-6.513091773760471e-05,0.0001841496803577208
678,-6.568820058212854e-05,0.0003409600975329596
562,-6.572250169027682e-05,0.00020901750835224597
1812,-6.573957655844898e-05,7.320128710365341e-05
1788,-6.574329710920535e-05,5.09245389657437e-05
257,-6.574329710920535e-05,5.09245389657437e-05
104,-6.595690289339096e-05,0.0002203702084772663
361,-6.675999306690605e-05,0.00028810862602862073
514,-6.705203540419147e-05,0.00012160361736599483
1599,-6.765466139393994e-05,0.00013786972459453335
1793,-6.778417669425774e-05,0.0001124717065784655
1613,-6.873828160386397e-05,0.00025378442117793195
1190,-6.905405893335714e-05,0.00023331155099588535
1676,-6.921719166057272e-05,6.244044351959254e-05
1528,-6.973994968950681e-05,0.00011563607903981765
146,-7.033742857180669e-05,0.00036848271366476254
831,-7.04519956511579e-05,0.0002394189801305878
646,-7.111701741940868e-05,9.414098771847257e-05
1270,-7.120201423949091e-05,8.639265505023497e-05
627,-7.17272808200553e-05,0.0002858508258967889
1091,-7.179849816664474e-05,0.00012316475119603638
1058,-7.22573620863809e-05,0.00019778181245557537
1114,-7.317632153892861e-05,0.00032798767141183045
1043,-7.333991849947652e-05,0.00032989966476205295
1032,-7.346659630888541e-05,0.00024630068094912724
691,-7.366884841383814e-05,0.0001249041617074304
1798,-7.468030270550707e-05,0.0002750990410261735
457,-7.472847652419123e-05,2.8789914439237875e-05
870,-7.537826902237477e-05,0.0002633682332517524
1477,-7.544188415968545e-05,0.00011410791131843174
920,-7.550269216663463e-05,0.00032606078519992155
476,-7.566818511817175e-05,0.00027336128769494026
1511,-7.590484118902285e-05,0.00034210453003761154
134,-7.613741227555093e-05,0.00043833311906720104
1014,-7.686890718176798e-05,0.0001245197821660082
1021,-7.705135445555678e-05,0.0002573560612405867
1078,-7.758385065288753e-05,0.00012163193502333895
1243,-7.806469642510083e-05,0.00034446217273248584
1131,-7.816992415253521e-05,0.0002222930333703689
839,-7.913596553478508e-05,0.00010927244629852004
1491,-7.920728414190226e-05,0.00019271826485386535
1564,-8.04378085687979e-05,0.00016561919817208176
1407,-8.089504396198433e-05,0.00017732965938687447
838,-8.09073040394237e-05,0.00011313213843123669
601,-8.117789280233378e-05,0.0004632716353291504
758,-8.132755447977369e-05,0.0001437754374631628
1463,-8.136432262528803e-05,0.00028767214624609964
1402,-8.164043863075066e-05,0.00011222023326793532
1487,-8.197271870354073e-05,0.00015006848660229638
1016,-8.230825334326619e-05,0.00025386275753480424
17,-8.2970258670656e-05,0.0
316,-8.2970258670656e-05,0.0
1859,-8.31604847968681e-05,8.306168906829187e-05
444,-8.35782331539553e-05,0.00012221339297454513
1706,-8.394949477670555e-05,0.00015851190892198408
765,-8.40434099796672e-05,9.165347208491215e-05
1655,-8.410221679175378e-05,0.0007484703540510042
1515,-8.458839420852349e-05,0.00036641714089445535
1690,-8.52201799749347e-05,0.00030775038615732435
1221,-8.553916642345394e-05,0.00015525666608449628
1186,-8.593147380300814e-05,0.00013646822491735402
1450,-8.606707680243464e-05,0.00034173908447927056
1423,-8.67900117727527e-05,0.00021766105389369597
1399,-8.757493863942312e-05,0.00029344673027145897
596,-8.768268359031495e-05,0.00021077988080920465
675,-8.811597115641889e-05,0.00020856646101897016
979,-8.84524205019277e-05,0.0002105161583248962
515,-8.852700872025165e-05,6.321283920273224e-05
1465,-8.864706278709222e-05,0.00012956083102538636
1801,-8.871680124879211e-05,0.0002632796812403795
1371,-8.875670662607249e-05,0.00031293447177178235
907,-8.945098241543159e-05,0.000118056563027073
1785,-8.945437213461749e-05,0.00011135846559209412
709,-8.960020774696764e-05,0.00010949978650579393
434,-8.963659640207067e-05,0.00012658166917243194
140,-9.01432548706671e-05,0.0005478744654355602
1981,-9.039797724358367e-05,5.21912964957807e-05
380,-9.072681638540303e-05,0.00029749767631074816
206,-9.103313767448717e-05,0.0007557375298394403
858,-9.104130848100467e-05,0.00013429043362877136
1271,-9.110069174003699e-05,9.375896189088332e-05
1063,-9.120051948859065e-05,0.00024710863649300387
49,-9.176456020969226e-05,0.00018123833504517906
121,-9.212858121354639e-05,0.00023021602542039348
449,-9.213816599383529e-05,0.0002864826995506785
1245,-9.260421440206168e-05,0.00014174014705472363
307,-9.298422481868185e-05,0.0001698313283615691
114,-9.301543324646833e-05,3.445328683085754e-05
1829,-9.352161862222208e-05,7.740345068049251e-05
1007,-9.471029102317563e-05,0.00020024142144691506
1146,-9.50500612619809e-05,8.182170011239137e-05
315,-9.546929219067524e-05,3.3069334322631175e-05
1592,-9.58759561903999e-05,3.681303276630849e-05
1703,-9.58831011941691e-05,0.0002740566882305616
1727,-9.593625383674809e-05,0.00037156064077823326
1203,-9.638580603604785e-05,0.0001360280930670861
1034,-9.700273352955535e-05,0.00027443155849000403
1420,-9.710390125286517e-05,0.00027914466101530905
1387,-9.742540724817783e-05,7.116274068223483e-05
513,-9.758149613817158e-05,6.426789625469439e-05
2004,-9.774710337802361e-05,0.0007896452081111873
1086,-9.825356214854253e-05,0.00011035967860835868
1020,-9.854003338793937e-05,0.00029877762168243195
327,-9.96973415189617e-05,9.419047964848908e-05
321,-0.00010001044533441972,7.072102356771931e-05
961,-0.00010018645856940678,0.0002172430660786535
1227,-0.00010087462943129955,0.00041576708890561995
1642,-0.00010141247248769691,0.0003005109465789594
1158,-0.00010158884846558913,0.00011412243990026078
645,-0.00010179669238896683,9.515308703822124e-05
698,-0.00010214161690563772,5.6496228839785265e-06
443,-0.00010219294809936386,0.0001507475904747071
32,-0.00010264956124635127,0.00013440920777669707
1046,-0.00010265866554359793,0.00019028931467697318
854,-0.00010267183940020075,0.0001859330372454335
384,-0.00010298838262599863,0.00024170779487982512
655,-0.00010326917142093606,0.00024850567516583594
543,-0.00010389854475370552,0.00010132321634799153
722,-0.00010408852894107368,9.537556330175018e-05
504,-0.00010414972383079868,0.00025303117078130134
313,-0.00010458589596758217,0.00011322459872866476
545,-0.0001052403527861262,0.00026829588081388303
773,-0.00010554861560413409,9.201037864419375e-05
991,-0.0001061277248426834,0.00012215053620057435
539,-0.00010635191272588551,0.0001117724622436752
878,-0.0001071336478461471,0.00018151542864860585
1482,-0.0001073297191321737,0.00021420711190943263
90,-0.0001074275255637247,6.380289645686715e-05
1054,-0.00010766061497657908,0.00022885101070696005
287,-0.00010792586959537664,0.00018691232472535204
960,-0.00010795143909415883,0.0003611421590865405
386,-0.00010821379121833674,0.0002640854864035515
485,-0.00010861037725287681,0.00019713448048282935
1697,-0.00010882176501635088,0.00020131755221535416
43,-0.00010921161105545418,0.000124340692278161
1590,-0.00010927103454483333,4.555428009255691e-05
933,-0.00010931046790012278,0.00012321923257923255
789,-0.00010981451097219486,0.00020545142471390458
1410,-0.00011006382935478676,8.263465850030507e-05
432,-0.00011037788608465882,5.7038397103745474e-05
617,-0.00011173512334883284,0.00016311857130998778
306,-0.00011210960140770054,0.00010671795690766118
1361,-0.00011211333057715989,0.0001438749222926744
178,-0.00011213463503978449,0.00017805675852377233
509,-0.00011268029616476327,0.00032839417725633594
234,-0.00011304434269955588,7.419866900287569e-05
133,-0.00011328408811711599,0.00012945785071529642
1808,-0.00011479010860269978,8.115890495026498e-05
492,-0.00011482924575134668,7.899283126227941e-05
696,-0.00011518585143936722,0.0001563627990521141
1062,-0.00011634774523153202,0.00015498891004421607
228,-0.00011667450891394981,8.497385961875438e-05
1417,-0.00011707642964287057,0.00031818853502525317
1425,-0.00011812625323487369,0.0003421244359058696
753,-0.0001181939774728552,0.00026726197461307766
27,-0.00011829529376518322,9.116816947812055e-05
1766,-0.00011843809493465585,0.00010729762202835211
1896,-0.00011940137285684771,7.319182728284758e-05
1060,-0.00011953859037745762,0.0001735508266613126
572,-0.00011955966959315001,0.0002701404396097553
264,-0.00011969062356362303,0.0001297964792262755
547,-0.00011977712964685028,0.0001535998707946464
1484,-0.00012019534998984616,0.0006245529974442249
518,-0.00012077757801430555,0.00012252517561732435
113,-0.00012139535334246276,7.796494733572607e-05
668,-0.00012161502174236338,0.00042974225853157933
776,-0.0001218303599724857,0.00019241504368322192
1272,-0.00012192404546862434,0.00017929032048339736
1764,-0.00012200616626731331,7.294437796987045e-05
1905,-0.0001227958579957389,0.000254296142508683
1490,-0.0001232411761283303,0.00013804368094054225
1767,-0.0001238545560275639,0.00012886096541866326
1543,-0.0001243505087139829,0.0005685786126454644
703,-0.0001244567269578778,5.8670916686709415e-05
1172,-0.00012454962184674234,0.0002111196501630039
1594,-0.00012455092266928924,4.957531058217381e-05
999,-0.00012457250271769027,0.00019660636378336275
1635,-0.00012485810603116154,0.00013574821288274744
131,-0.00012506533716853674,0.00022732656610874118
341,-0.00012514262432820888,0.00018452783843038564
382,-0.0001253512355294112,0.00033656141319984454
1967,-0.00012536202016122378,0.00014518105081687152
1867,-0.00012628650539407704,0.00015968562001076946
796,-0.00012650199141586715,0.00017247932943718571
1087,-0.00012716264029315194,0.00011563979039820776
150,-0.00012723918620791141,0.00024353179625316465
20,-0.0001275319541694242,0.00023885506149962872
845,-0.00012781014017101966,0.0003127383327850585
1945,-0.0001278220097672561,0.00013679262541338094
1052,-0.00012789923009977333,7.639407634162126e-05
1970,-0.00012801881956862882,0.00028318636841136977
1615,-0.0001281999075256196,0.0003118171872952855
1680,-0.00012820224262612145,0.0002304322293329925
1736,-0.00012830138235642163,0.0005282397070993985
1049,-0.00012945235606136307,8.46533973705895e-05
868,-0.0001311771872364309,0.0004006360337296299
1379,-0.00013161734565948768,0.0001852743464097952
1813,-0.00013208755795990346,0.00035906756395536263
621,-0.00013260051795961625,0.00012133928301854804
1830,-0.00013264431089878015,0.00013846406653734107
1307,-0.00013276364596688517,0.00016348408179498206
724,-0.00013302744155434254,0.0003152219440131894
1030,-0.00013303823347614319,0.00036642357403194334
221,-0.00013321632814435047,0.000304629717429904
41,-0.00013361211979774634,0.00023114789575838052
1068,-0.00013409727075336386,0.0001481971484449969
1637,-0.00013483279030565565,0.00034090941097326
112,-0.00013490798945005322,0.00028541901720004713
1504,-0.0001349770475232992,0.00011358923017935507
1073,-0.0001349814532090876,0.00018672657531486
1467,-0.0001350926088293236,0.00022381547855186587
1137,-0.00013545032807833757,0.00014014523587805132
1979,-0.00013571415278504362,0.00022978772831025492
1316,-0.00013586507894997046,0.0004498552481505342
149,-0.00013610245832078316,0.00016060613535250615
163,-0.00013668010874506864,0.00019988339865303792
763,-0.00013812773470267548,0.0002620364386370035
1836,-0.00013845542138625488,0.00036250710635990323
1240,-0.00013846576736431526,0.0001799386239796321
846,-0.0001386210116150477,9.310246820019121e-05
1651,-0.00013894855178406273,0.0002768592833918175
1657,-0.00013905668912322922,0.00021082054801519083
986,-0.00013914023842173662,0.0001615290585109825
1745,-0.0001392131817199993,0.00021898076183366667
35,-0.00013924279603318157,0.0001439421466739515
67,-0.0001395668808380629,0.00025617237781242884
849,-0.00013978479686656275,0.00013840665319567118
1746,-0.00013996022381616846,0.00035042677773068696
1393,-0.00014030759423752648,0.00021922777493361352
310,-0.00014034694619984023,0.00015532320068358663
1103,-0.00014063595625214698,0.00024791896357522327
446,-0.00014214323742427204,0.00023949826673387055
236,-0.000142225359072351,0.0001370725339529695
1097,-0.00014292225841444628,0.0003125249822439692
1125,-0.0001429849164451269,0.000386986397740015
1479,-0.0001432638675809006,0.00016013162040782883
340,-0.00014334477489783004,0.0005945998724471082
1239,-0.00014366389011877256,0.00016153353903818632
1725,-0.00014404990732304335,4.759638309840106e-05
333,-0.00014470410165211278,0.00017211455897630558
759,-0.00014548239227657467,8.124136361557418e-05
1589,-0.00014553626747654258,4.331102363018292e-05
1533,-0.00014633307322430011,0.00041250644768947207
1424,-0.00014646825533627672,0.00014278537137803126
1039,-0.0001464804303908801,9.596277463037565e-05
1037,-0.00014676492571130684,6.370945766762967e-05
1802,-0.00014676895843032667,5.7900155873650804e-05
1757,-0.00014702817549633318,7.21714661347744e-05
799,-0.0001472084440515553,0.00011474534650239305
1047,-0.00014726613036608605,0.00010114082263462985
570,-0.00014752913081515773,0.0001328001718779072
1695,-0.0001485009008794086,0.00022059336571218563
1009,-0.00014946560261194786,0.00010385793631992725
1022,-0.00014967247153070684,0.00017853009512993514
1081,-0.00015037922064153886,0.00033308145493028
1600,-0.0001507586923100851,0.00010454776354776823
1556,-0.00015088865025061904,0.00019970348241306823
1291,-0.00015227374423697204,8.967124975250355e-05
1012,-0.00015321009374917594,0.0001268050202000853
308,-0.00015378564982300447,0.000136130342166522
335,-0.00015390127267968234,0.00010196127062442046
1935,-0.00015407085991434033,0.000506354296640143
1002,-0.00015424639364076953,0.00014924229793645638
1168,-0.00015429586908276283,0.0002160299202991393
1620,-0.00015447110092892125,0.00016622195812041363
1796,-0.00015454170807294165,0.0001259351945892226
440,-0.00015496861386210536,5.6110325731351644e-05
1214,-0.00015502534299609294,9.16978852692741e-05
263,-0.000155372352763139,0.00023955035840763137
1287,-0.00015578496807708286,0.00013532270955290417
477,-0.00015579150452259272,0.0003426092517400014
1682,-0.0001559999402780815,0.0003690641818380873
256,-0.00015643754057452497,0.00012812858935767156
582,-0.00015665615904328356,0.0002369358765670749
368,-0.0001568180110294165,0.00022369349924811603
631,-0.00015709529912300013,0.00024030279858601816
804,-0.00015759038813789594,0.0002211933975241119
917,-0.00015791997416753079,0.0003158588783590701
1869,-0.000157970930202464,9.078945492664875e-05
1576,-0.00015806257181785743,7.707439960100944e-05
1253,-0.00015830599404306755,0.00011953558681677817
1805,-0.00015834994476071618,2.9405418088281566e-05
1440,-0.00015870713055908536,0.00023184398572422124
411,-0.00015872462149141287,0.00015133944041901992
1794,-0.00015877774073468076,8.587748408349702e-05
1212,-0.00015955699961900383,0.0001083271832387592
1445,-0.00015956114179108138,0.00025554769383825444
875,-0.00015966515405511916,0.00017292372720264035
649,-0.00016002933137949926,0.0002619199794791729
710,-0.00016078652737303023,0.00024382002476516082
1292,-0.00016097931772549035,0.0005886749131547309
417,-0.00016113699717966445,0.00019282037196808262
242,-0.00016139460857458876,0.00016542253451095704
1743,-0.00016229532382236456,0.000219323501072296
1738,-0.00016233014659074174,0.00015323783823421148
309,-0.00016261539078635256,0.00014433836076938367
1033,-0.0001626557201951373,7.648559558250149e-05
865,-0.0001633470954340993,0.0002485286407645673
1572,-0.00016371345950520755,0.00010054939766949311
1530,-0.00016390470560226356,0.00023778414079352132
1429,-0.0001650166608940934,0.00020684604714503023
1006,-0.00016523672122698008,0.00010019599995664816
1612,-0.00016560712145484435,0.00018806901395400415
145,-0.00016609048598668907,0.00020719091081947057
1200,-0.00016613135108699273,0.0002325066537620502
1938,-0.00016614292174964296,0.000114583074717306
304,-0.00016621038347904016,0.0002328487197719662
144,-0.00016659455747866647,0.00042856992899657087
1670,-0.0001666407550225263,0.00018702189752799016
880,-0.0001672088940484623,0.00013902624739388532
716,-0.00016839657239585415,0.00012081965831489768
1128,-0.00016907803947921463,0.00011565924336106596
1486,-0.00016951176204631213,0.0001439255884586094
1827,-0.00016975832851980066,0.00010738486726671778
1677,-0.00016980437191879694,0.00011879997128601006
1028,-0.00016984237465829388,0.0002229106247457262
1699,-0.0001713067592388623,0.0001993070065586861
643,-0.00017150466306321832,0.0001136307595169552
478,-0.00017151514662497314,0.00010630560890810806
1866,-0.0001720812780771075,0.0004640738023635632
1646,-0.00017251573454589442,0.0003829715742812981
517,-0.00017254136999468594,0.00033493546360650384
1496,-0.00017263283456449285,0.0002662232841274024
